"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/util.c.xml,1223,2,27,1.0,0.0,,,,,,,,1,2,0,0,1,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/util_lock.c.xml,439,2,8,1.0,0.0,,,,,,,,1,0,1,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/debug/mod_bucketeer.c.xml,126,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/debug/mod_dumpio.c.xml,203,1,1,1.0,0,,,,,,,,0,0,1,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/echo/mod_echo.c.xml,68,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/experimental/mod_case_filter.c.xml,91,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/experimental/mod_case_filter_in.c.xml,106,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/experimental/mod_example.c.xml,442,0,25,1.0,0.0,,,,,,,,2,2,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_charset_lite.c.xml,796,1,1,1.0,0,,,,,,,,0,0,0,0,1,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_deflate.c.xml,938,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_ext_filter.c.xml,721,6,43,1.4285714285714286,0.5345224838248488,,,,,,,,0,6,2,0,0,0,0,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_filter.c.xml,712,1,125,1.0,0.0,,,,,,,,1,2,3,0,0,0,0,1,,
